Client_Num,Card_Category,Annual_Fees,Week_Start_Date,Qtr,Total_Trans_Amt,Use Chip,Exp Type,Interest_Earned
712575708,Blue,495,19-03-2023,Q1,4455,Chip ,Food,846.45
712576908,Blue,150,19-03-2023,Q1,1819,Swipe ,Grocery,491.13
712578933,Blue,460,19-03-2023,Q1,2500,Chip ,Entertainment,275
712579983,Blue,415,19-03-2023,Q1,2258,Swipe ,Grocery,541.92
712580958,Blue,200,19-03-2023,Q1,7399,Swipe ,Fuel,665.91
712582983,Silver,450,19-03-2023,Q1,4729,Swipe ,Bills,803.93
712586583,Blue,405,19-03-2023,Q1,2152,Swipe ,Entertainment,258.24
712589658,Silver,220,19-03-2023,Q1,1795,Swipe ,Fuel,251.3
712591983,Blue,280,19-03-2023,Q1,4104,Swipe ,Food,492.48
712593933,Blue,495,19-03-2023,Q1,2249,Swipe ,Entertainment,134.94
712595433,Blue,295,19-03-2023,Q1,1805,Swipe ,Bills,270.75
712597233,Blue,355,19-03-2023,Q1,1714,Swipe ,Fuel,154.26
712599783,Blue,270,19-03-2023,Q1,4768,Swipe ,Entertainment,381.44
712602708,Blue,280,19-03-2023,Q1,2039,Swipe ,Bills,509.75
712604133,Blue,300,19-03-2023,Q1,1736,Swipe ,Grocery,451.36
712606158,Blue,440,19-03-2023,Q1,3685,Swipe ,Grocery,368.5
712607583,Blue,280,19-03-2023,Q1,2395,Swipe ,Bills,502.95
712608783,Silver,290,19-03-2023,Q1,1504,Swipe ,Travel,421.12
712609533,Blue,175,19-03-2023,Q1,13432,Swipe ,Bills,1208.88
712611108,Blue,320,19-03-2023,Q1,2280,Swipe ,Fuel,501.6
712612233,Blue,470,19-03-2023,Q1,2067,Swipe ,Fuel,392.73
712613808,Blue,350,19-03-2023,Q1,4283,Swipe ,Bills,556.79
712615008,Blue,480,19-03-2023,Q1,3457,Swipe ,Bills,276.56
712617408,Blue,125,19-03-2023,Q1,2566,Swipe ,Fuel,667.16
712619808,Blue,375,19-03-2023,Q1,4265,Swipe ,Fuel,383.85
712620858,Blue,245,19-03-2023,Q1,4572,Swipe ,Bills,594.36
712623258,Blue,385,19-03-2023,Q1,2272,Swipe ,Grocery,295.36
712624383,Silver,100,19-03-2023,Q1,7707,Swipe ,Food,1310.19
712627083,Blue,360,19-03-2023,Q1,9867,Chip ,Travel,690.69
712630608,Blue,495,19-03-2023,Q1,4430,Chip ,Fuel,886
712634133,Blue,395,19-03-2023,Q1,1406,Swipe ,Travel,267.14
712636308,Blue,300,19-03-2023,Q1,1627,Swipe ,Entertainment,162.7
712637283,Blue,320,19-03-2023,Q1,5182,Swipe ,Travel,984.58
712640583,Blue,250,19-03-2023,Q1,4950,Swipe ,Entertainment,1039.5
712642533,Blue,150,19-03-2023,Q1,3788,Swipe ,Entertainment,1060.64
712643358,Blue,200,19-03-2023,Q1,1335,Swipe ,Entertainment,373.8
712644483,Blue,300,19-03-2023,Q1,4270,Swipe ,Grocery,384.3
712645908,Blue,365,19-03-2023,Q1,8804,Swipe ,Grocery,880.4
712649058,Blue,295,19-03-2023,Q1,4121,Swipe ,Food,412.1
712650333,Blue,480,19-03-2023,Q1,1191,Swipe ,Entertainment,107.19
712652283,Blue,175,19-03-2023,Q1,3030,Swipe ,Entertainment,696.9
712653183,Blue,125,19-03-2023,Q1,3675,Swipe ,Grocery,771.75
712654233,Blue,415,19-03-2023,Q1,8327,Swipe ,Food,999.24
712655583,Blue,455,19-03-2023,Q1,2036,Swipe ,Entertainment,203.6
712656783,Blue,440,19-03-2023,Q1,2179,Online ,Entertainment,392.22
712658283,Blue,405,19-03-2023,Q1,3222,Swipe ,Bills,676.62
712659408,Blue,200,19-03-2023,Q1,4578,Chip ,Bills,549.36
712660308,Blue,450,19-03-2023,Q1,2472,Swipe ,Fuel,197.76
712661433,Blue,400,19-03-2023,Q1,1444,Swipe ,Travel,245.48
712662783,Blue,360,19-03-2023,Q1,2577,Swipe ,Bills,721.56
712663533,Blue,125,19-03-2023,Q1,3903,Swipe ,Entertainment,468.36
712664658,Blue,190,19-03-2023,Q1,2549,Swipe ,Bills,560.78
712665633,Silver,445,19-03-2023,Q1,3472,Online ,Fuel,520.8
712667058,Blue,320,19-03-2023,Q1,4531,Swipe ,Bills,724.96
712667958,Blue,380,19-03-2023,Q1,3732,Chip ,Entertainment,709.08
712669983,Blue,410,19-03-2023,Q1,4347,Swipe ,Food,956.34
712672083,Blue,300,19-03-2023,Q1,948,Swipe ,Bills,227.52
712673283,Blue,250,19-03-2023,Q1,4886,Swipe ,Food,488.6
712674183,Blue,365,19-03-2023,Q1,1271,Swipe ,Bills,101.68
712675158,Blue,355,19-03-2023,Q1,4160,Chip ,Food,291.2
712676208,Blue,150,19-03-2023,Q1,4084,Chip ,Bills,898.48
712677633,Blue,150,19-03-2023,Q1,2307,Swipe ,Food,184.56
712681608,Blue,175,19-03-2023,Q1,4011,Chip ,Bills,802.2
712682583,Blue,250,19-03-2023,Q1,4984,Swipe ,Grocery,448.56
712683633,Blue,250,19-03-2023,Q1,2464,Swipe ,Entertainment,344.96
712685733,Silver,345,19-03-2023,Q1,3498,Online ,Grocery,699.6
712687083,Blue,410,26-03-2023,Q1,7234,Swipe ,Bills,506.38
712688433,Blue,400,26-03-2023,Q1,2406,Swipe ,Entertainment,144.36
712689333,Blue,355,26-03-2023,Q1,1102,Swipe ,Fuel,99.18
712690458,Silver,280,26-03-2023,Q1,15982,Swipe ,Bills,1598.2
712691883,Blue,360,26-03-2023,Q1,2245,Swipe ,Entertainment,269.4
712693908,Blue,300,26-03-2023,Q1,1871,Chip ,Bills,112.26
712700358,Blue,100,26-03-2023,Q1,2411,Swipe ,Entertainment,313.43
712701333,Blue,220,26-03-2023,Q1,1219,Swipe ,Travel,97.52
712704933,Blue,270,26-03-2023,Q1,2227,Swipe ,Food,645.83
712706058,Blue,440,26-03-2023,Q1,1970,Chip ,Bills,433.4
712707408,Blue,175,26-03-2023,Q1,3919,Swipe ,Bills,822.99
712709508,Blue,200,26-03-2023,Q1,2645,Swipe ,Entertainment,264.5
712710708,Blue,480,26-03-2023,Q1,1445,Swipe ,Bills,231.2
712713108,Blue,355,26-03-2023,Q1,4802,Chip ,Bills,1152.48
712714008,Blue,480,26-03-2023,Q1,4714,Swipe ,Entertainment,848.52
712715208,Blue,445,26-03-2023,Q1,2387,Swipe ,Grocery,405.79
712716108,Blue,380,26-03-2023,Q1,7950,Swipe ,Food,1590
712718958,Silver,475,26-03-2023,Q1,15019,Swipe ,Grocery,1802.28
712720158,Blue,250,26-03-2023,Q1,1910,Swipe ,Bills,324.7
712721358,Blue,220,26-03-2023,Q1,2059,Chip ,Grocery,535.34
712723608,Blue,280,26-03-2023,Q1,3999,Chip ,Entertainment,1079.73
712724733,Blue,450,26-03-2023,Q1,3959,Chip ,Bills,989.75
712727283,Blue,150,26-03-2023,Q1,1281,Swipe ,Bills,217.77
712730583,Blue,290,26-03-2023,Q1,1842,Swipe ,Grocery,386.82
712732908,Blue,425,26-03-2023,Q1,4116,Swipe ,Bills,576.24
712733958,Blue,220,26-03-2023,Q1,2304,Swipe ,Entertainment,230.4
712734933,Blue,175,26-03-2023,Q1,1952,Chip ,Bills,273.28
712737108,Blue,175,26-03-2023,Q1,4221,Swipe ,Bills,464.31
712740108,Blue,320,26-03-2023,Q1,2371,Swipe ,Food,521.62
712742808,Blue,295,26-03-2023,Q1,1184,Swipe ,Entertainment,272.32
712747758,Blue,485,26-03-2023,Q1,2037,Swipe ,Fuel,448.14
712751133,Blue,250,26-03-2023,Q1,1829,Swipe ,Bills,146.32
712753758,Blue,465,26-03-2023,Q1,4313,Swipe ,Entertainment,819.47
712755783,Blue,245,26-03-2023,Q1,3886,Swipe ,Food,466.32
712757808,Blue,390,26-03-2023,Q1,1731,Swipe ,Bills,155.79
712760208,Blue,420,26-03-2023,Q1,7921,Swipe ,Fuel,633.68
712762758,Blue,100,26-03-2023,Q1,3179,Swipe ,Bills,190.74
712763808,Blue,480,26-03-2023,Q1,1468,Swipe ,Bills,381.68
712765158,Blue,100,26-03-2023,Q1,2386,Swipe ,Bills,668.08
712766208,Silver,200,26-03-2023,Q1,8603,Chip ,Travel,1290.45
712767858,Blue,110,26-03-2023,Q1,2181,Swipe ,Grocery,174.48
712768983,Silver,370,26-03-2023,Q1,8629,Swipe ,Bills,1380.64
712770408,Blue,485,26-03-2023,Q1,2285,Swipe ,Food,502.7
712771233,Blue,150,26-03-2023,Q1,4461,Swipe ,Grocery,669.15
712774008,Blue,375,26-03-2023,Q1,1489,Swipe ,Grocery,163.79
712774908,Blue,125,26-03-2023,Q1,5111,Swipe ,Entertainment,357.77
712777233,Blue,125,26-03-2023,Q1,2701,Chip ,Entertainment,378.14
712778658,Blue,340,26-03-2023,Q1,4238,Chip ,Bills,635.7
712781883,Blue,430,26-03-2023,Q1,5121,Swipe ,Bills,614.52
712783083,Blue,195,26-03-2023,Q1,2013,Chip ,Food,523.38
712784058,Blue,420,26-03-2023,Q1,1142,Swipe ,Fuel,159.88
712788258,Blue,340,26-03-2023,Q1,7265,Swipe ,Food,1453
712789383,Blue,470,26-03-2023,Q1,2048,Swipe ,Bills,245.76
712790358,Blue,470,26-03-2023,Q1,2219,Swipe ,Entertainment,288.47
712795833,Blue,480,26-03-2023,Q1,2270,Swipe ,Fuel,567.5
712797258,Blue,250,26-03-2023,Q1,1463,Swipe ,Bills,248.71
712801758,Blue,450,26-03-2023,Q1,3052,Swipe ,Bills,335.72
712802733,Blue,410,26-03-2023,Q1,2965,Chip ,Entertainment,474.4
712804383,Blue,435,26-03-2023,Q1,4684,Swipe ,Entertainment,1217.84
712805658,Blue,480,26-03-2023,Q1,4803,Chip ,Entertainment,432.27
712807758,Blue,245,26-03-2023,Q1,2476,Online ,Bills,346.64
712810233,Blue,470,26-03-2023,Q1,4258,Chip ,Entertainment,1064.5
712812408,Blue,360,26-03-2023,Q1,1921,Chip ,Entertainment,345.78
712813458,Blue,250,26-03-2023,Q1,1414,Swipe ,Travel,84.84
712814658,Blue,280,26-03-2023,Q1,4755,Chip ,Bills,855.9
712815858,Blue,275,26-03-2023,Q1,3525,Swipe ,Grocery,1022.25
712816833,Blue,435,26-03-2023,Q1,1425,Swipe ,Fuel,99.75
712817808,Blue,290,26-03-2023,Q1,2045,Chip ,Fuel,286.3
712820208,Blue,405,26-03-2023,Q1,2141,Swipe ,Bills,256.92
712821333,Blue,200,26-03-2023,Q1,1825,Swipe ,Entertainment,401.5
712822758,Blue,440,26-03-2023,Q1,2730,Swipe ,Entertainment,464.1
712826208,Blue,365,26-03-2023,Q1,1487,Swipe ,Entertainment,193.31
712827258,Blue,285,26-03-2023,Q1,5046,Swipe ,Grocery,555.06
712828533,Blue,300,26-03-2023,Q1,4820,Swipe ,Fuel,1108.6
712829808,Blue,390,26-03-2023,Q1,2031,Swipe ,Entertainment,324.96
712831908,Blue,250,26-03-2023,Q1,4556,Swipe ,Entertainment,865.64
712833633,Blue,200,26-03-2023,Q1,13866,Swipe ,Bills,1802.58
712834533,Blue,200,26-03-2023,Q1,4119,Chip ,Bills,535.47
712835433,Blue,495,26-03-2023,Q1,4869,Swipe ,Fuel,389.52
712837233,Blue,420,26-03-2023,Q1,3671,Swipe ,Entertainment,807.62
712838358,Blue,435,26-03-2023,Q1,4702,Swipe ,Grocery,470.2
712839633,Blue,140,26-03-2023,Q1,8871,Swipe ,Food,1153.23
712840608,Blue,150,26-03-2023,Q1,4078,Swipe ,Entertainment,611.7
712841883,Silver,250,26-03-2023,Q1,7155,Swipe ,Entertainment,1931.85
712843983,Blue,325,26-03-2023,Q1,2288,Swipe ,Grocery,457.6
712845258,Gold,325,26-03-2023,Q1,4161,Chip ,Bills,707.37
712846458,Gold,250,26-03-2023,Q1,14709,Chip ,Travel,882.54
712847208,Blue,110,26-03-2023,Q1,1898,Swipe ,Grocery,398.58
712849158,Blue,445,26-03-2023,Q1,2186,Chip ,Fuel,415.34
712851108,Blue,125,26-03-2023,Q1,2965,Online ,Bills,355.8
712852233,Blue,465,26-03-2023,Q1,4583,Swipe ,Grocery,1054.09
712853358,Blue,190,26-03-2023,Q1,2216,Swipe ,Bills,421.04
712854633,Blue,245,26-03-2023,Q1,2845,Chip ,Bills,199.15
712855683,Blue,175,26-03-2023,Q1,4906,Swipe ,Bills,1128.38
712860858,Blue,225,26-03-2023,Q1,4943,Chip ,Entertainment,1334.61
712863183,Blue,290,26-03-2023,Q1,13819,Chip ,Entertainment,2487.42
712864683,Blue,470,26-03-2023,Q1,1693,Chip ,Entertainment,237.02
712865583,Blue,150,26-03-2023,Q1,3939,Online ,Bills,630.24
712866933,Blue,245,26-03-2023,Q1,3700,Chip ,Grocery,629
712867983,Blue,325,26-03-2023,Q1,5177,Online ,Entertainment,673.01
712868733,Blue,125,26-03-2023,Q1,1562,Swipe ,Entertainment,406.12
712869783,Blue,300,26-03-2023,Q1,4606,Swipe ,Food,1197.56
712872183,Blue,450,26-03-2023,Q1,2464,Swipe ,Bills,369.6
712874433,Blue,125,26-03-2023,Q1,5413,Swipe ,Bills,487.17
712876233,Blue,245,26-03-2023,Q1,1289,Swipe ,Bills,232.02
712877733,Blue,220,26-03-2023,Q1,4407,Chip ,Grocery,1233.96
712879158,Gold,275,26-03-2023,Q1,7693,Swipe ,Fuel,1461.67
712880283,Blue,200,26-03-2023,Q1,1757,Swipe ,Bills,281.12
712881483,Blue,250,26-03-2023,Q1,2041,Swipe ,Entertainment,530.66
712884408,Blue,175,26-03-2023,Q1,7939,Swipe ,Food,1984.75
712885533,Blue,380,26-03-2023,Q1,3291,Chip ,Entertainment,691.11
712886733,Blue,445,26-03-2023,Q1,4268,Chip ,Entertainment,896.28
712887633,Blue,250,26-03-2023,Q1,1753,Swipe ,Travel,473.31
712890408,Blue,100,26-03-2023,Q1,1338,Swipe ,Fuel,133.8
712891833,Blue,195,26-03-2023,Q1,3875,Swipe ,Fuel,1123.75
712894308,Blue,150,26-03-2023,Q1,4345,Chip ,Bills,912.45
712895733,Blue,490,26-03-2023,Q1,8659,Swipe ,Entertainment,692.72
712899333,Silver,245,26-03-2023,Q1,1100,Swipe ,Travel,154
712900308,Blue,300,26-03-2023,Q1,2078,Online ,Entertainment,249.36
712901283,Blue,140,26-03-2023,Q1,1464,Chip ,Bills,380.64
712902483,Blue,125,26-03-2023,Q1,1895,Swipe ,Fuel,151.6
712905708,Blue,100,26-03-2023,Q1,1188,Swipe ,Fuel,237.6
712912233,Blue,375,26-03-2023,Q1,14222,Chip ,Bills,1137.76
712914783,Blue,410,26-03-2023,Q1,4743,Chip ,Grocery,1328.04
712916958,Blue,175,26-03-2023,Q1,7026,Swipe ,Grocery,702.6
712918083,Blue,140,26-03-2023,Q1,7527,Swipe ,Food,1204.32
712920633,Blue,225,26-03-2023,Q1,4348,Chip ,Bills,478.28
712924383,Blue,435,26-03-2023,Q1,990,Swipe ,Bills,69.3
712925808,Blue,340,26-03-2023,Q1,4724,Swipe ,Food,755.84
712927383,Blue,140,26-03-2023,Q1,1939,Chip ,Entertainment,329.63
712931733,Blue,300,26-03-2023,Q1,7136,Swipe ,Grocery,1355.84
712933083,Blue,245,26-03-2023,Q1,2292,Swipe ,Bills,641.76
712934583,Silver,95,26-03-2023,Q1,3490,Chip ,Entertainment,977.2
712936908,Blue,110,26-03-2023,Q1,2969,Swipe ,Entertainment,207.83
712938258,Silver,150,26-03-2023,Q1,8328,Swipe ,Grocery,582.96
712939533,Blue,175,26-03-2023,Q1,3789,Chip ,Grocery,568.35
712940508,Blue,175,26-03-2023,Q1,1896,Swipe ,Bills,303.36
712941483,Silver,150,26-03-2023,Q1,6826,Chip ,Travel,1092.16
712942308,Blue,175,26-03-2023,Q1,3730,Chip ,Bills,373
712943508,Blue,250,26-03-2023,Q1,4608,Swipe ,Fuel,1336.32
712947333,Blue,200,26-03-2023,Q1,1653,Chip ,Fuel,479.37
712948383,Gold,350,26-03-2023,Q1,7396,Swipe ,Food,1109.4
712949733,Blue,300,26-03-2023,Q1,3536,Swipe ,Bills,495.04
712950783,Blue,415,26-03-2023,Q1,739,Swipe ,Bills,162.58
712952283,Blue,150,26-03-2023,Q1,14474,Swipe ,Grocery,1592.14
712953483,Blue,150,26-03-2023,Q1,1811,Swipe ,Food,398.42
712955433,Blue,480,26-03-2023,Q1,7223,Swipe ,Bills,1950.21
712960308,Blue,370,26-03-2023,Q1,2117,Swipe ,Bills,402.23
712961658,Blue,455,26-03-2023,Q1,5321,Swipe ,Bills,319.26
712965183,Blue,245,26-03-2023,Q1,1188,Swipe ,Grocery,95.04
712966458,Blue,465,26-03-2023,Q1,14807,Chip ,Bills,1776.84
712967508,Blue,435,26-03-2023,Q1,5038,Online ,Bills,1309.88
712968708,Blue,250,26-03-2023,Q1,5167,Swipe ,Fuel,568.37
712971708,Blue,200,26-03-2023,Q1,4648,Chip ,Bills,278.88
712973733,Blue,415,26-03-2023,Q1,1393,Swipe ,Bills,111.44
712974558,Blue,345,26-03-2023,Q1,4546,Swipe ,Entertainment,1272.88
712977183,Silver,250,26-03-2023,Q1,1421,Swipe ,Travel,184.73
712979133,Blue,225,26-03-2023,Q1,646,Swipe ,Bills,161.5
712980333,Blue,335,26-03-2023,Q1,2584,Swipe ,Grocery,310.08
712981383,Silver,100,26-03-2023,Q1,1052,Swipe ,Bills,263
712982808,Blue,380,26-03-2023,Q1,2388,Online ,Fuel,692.52
712984983,Blue,390,26-03-2023,Q1,7739,Swipe ,Bills,1857.36
712986483,Blue,365,26-03-2023,Q1,3993,Swipe ,Bills,838.53
712987608,Blue,295,26-03-2023,Q1,4263,Chip ,Fuel,511.56
712988958,Blue,465,26-03-2023,Q1,3253,Swipe ,Entertainment,943.37
712990458,Silver,470,26-03-2023,Q1,13653,Swipe ,Bills,3276.72
712991808,Blue,390,26-03-2023,Q1,1596,Swipe ,Travel,351.12
712993008,Blue,370,26-03-2023,Q1,4533,Swipe ,Bills,498.63
712996833,Blue,250,26-03-2023,Q1,4309,Chip ,Fuel,301.63
712998033,Blue,245,26-03-2023,Q1,2109,Swipe ,Fuel,442.89
712999008,Blue,195,26-03-2023,Q1,4316,Chip ,Travel,733.72
713000058,Silver,300,26-03-2023,Q1,4075,Online ,Bills,448.25
713003358,Blue,370,26-03-2023,Q1,4983,Swipe ,Grocery,1245.75
713004933,Blue,285,26-03-2023,Q1,2634,Swipe ,Fuel,342.42
713005908,Blue,200,26-03-2023,Q1,4772,Swipe ,Grocery,1383.88
713008308,Blue,195,26-03-2023,Q1,1861,Swipe ,Entertainment,372.2
713009208,Blue,250,26-03-2023,Q1,4292,Chip ,Grocery,1201.76
713010483,Blue,440,26-03-2023,Q1,1572,Swipe ,Bills,377.28
713011683,Blue,480,26-03-2023,Q1,2055,Swipe ,Fuel,390.45
713013483,Blue,455,26-03-2023,Q1,3754,Swipe ,Fuel,225.24
713014533,Blue,285,26-03-2023,Q1,3557,Chip ,Fuel,924.82
713015433,Blue,370,26-03-2023,Q1,4543,Swipe ,Entertainment,363.44
713016633,Blue,200,26-03-2023,Q1,1984,Swipe ,Entertainment,238.08
713017758,Blue,225,26-03-2023,Q1,5056,Online ,Travel,1112.32
713019783,Blue,125,26-03-2023,Q1,4081,Online ,Food,897.82
713021208,Silver,190,26-03-2023,Q1,1353,Swipe ,Fuel,202.95
713023158,Blue,355,26-03-2023,Q1,4239,Chip ,Food,508.68
713025558,Blue,470,26-03-2023,Q1,1935,Chip ,Food,425.7
713027058,Blue,250,26-03-2023,Q1,2595,Swipe ,Food,441.15
713029683,Blue,375,26-03-2023,Q1,4738,Swipe ,Fuel,284.28
713030958,Blue,100,26-03-2023,Q1,1964,Swipe ,Bills,451.72
713032233,Blue,175,26-03-2023,Q1,4812,Chip ,Fuel,1010.52
713036208,Blue,365,26-03-2023,Q1,15751,Chip ,Grocery,4567.79
713037333,Blue,150,26-03-2023,Q1,3561,Chip ,Fuel,640.98
713039808,Blue,275,26-03-2023,Q1,1801,Swipe ,Bills,432.24
713041683,Blue,450,2/4/2023,Q2,1867,Swipe ,Bills,186.7
713043183,Blue,275,2/4/2023,Q2,4313,Chip ,Bills,1078.25
713047608,Blue,245,2/4/2023,Q2,2134,Swipe ,Food,256.08
713048733,Blue,150,2/4/2023,Q2,4054,Chip ,Bills,405.4
713049933,Blue,275,2/4/2023,Q2,2144,Swipe ,Bills,214.4
713053383,Blue,95,2/4/2023,Q2,853,Swipe ,Entertainment,170.6
713056083,Blue,450,2/4/2023,Q2,4037,Chip ,Bills,1170.73
713057658,Blue,175,2/4/2023,Q2,4128,Chip ,Fuel,371.52
713058858,Blue,95,2/4/2023,Q2,2130,Swipe ,Entertainment,553.8
713060283,Blue,330,2/4/2023,Q2,3746,Swipe ,Grocery,749.2
713061558,Blue,225,2/4/2023,Q2,1088,Swipe ,Bills,228.48
713063958,Blue,355,2/4/2023,Q2,5010,Swipe ,Entertainment,851.7
713064783,Blue,405,2/4/2023,Q2,4205,Swipe ,Grocery,756.9
713067033,Blue,405,2/4/2023,Q2,2539,Swipe ,Bills,482.41
713068833,Blue,295,2/4/2023,Q2,4687,Swipe ,Grocery,421.83
713070033,Blue,125,2/4/2023,Q2,4830,Online ,Food,676.2
713071383,Blue,400,2/4/2023,Q2,8554,Swipe ,Grocery,2052.96
713072358,Silver,175,2/4/2023,Q2,12878,Chip ,Bills,3477.06
713075283,Blue,125,2/4/2023,Q2,1818,Swipe ,Bills,181.8
713079108,Blue,470,2/4/2023,Q2,3660,Swipe ,Grocery,1061.4
713081583,Blue,245,2/4/2023,Q2,4647,Swipe ,Entertainment,371.76
713082708,Blue,250,2/4/2023,Q2,4183,Swipe ,Food,376.47
713084208,Blue,150,2/4/2023,Q2,2397,Swipe ,Food,599.25
713086008,Blue,445,2/4/2023,Q2,1731,Swipe ,Bills,138.48
713086908,Blue,150,2/4/2023,Q2,2520,Swipe ,Bills,327.6
713087958,Blue,250,2/4/2023,Q2,7919,Swipe ,Grocery,791.9
713089458,Blue,140,2/4/2023,Q2,3411,Swipe ,Fuel,511.65
713090658,Blue,385,2/4/2023,Q2,8061,Swipe ,Food,1128.54
713094483,Blue,220,2/4/2023,Q2,4741,Chip ,Fuel,331.87
713095533,Blue,250,2/4/2023,Q2,1198,Swipe ,Bills,143.76
713096583,Blue,245,2/4/2023,Q2,2294,Chip ,Grocery,206.46
713101383,Blue,290,2/4/2023,Q2,5402,Swipe ,Grocery,756.28
713102733,Gold,490,2/4/2023,Q2,8195,Swipe ,Grocery,1966.8
713104458,Blue,200,2/4/2023,Q2,998,Swipe ,Fuel,149.7
713105508,Silver,125,2/4/2023,Q2,3754,Chip ,Entertainment,262.78
713108433,Blue,270,2/4/2023,Q2,1476,Swipe ,Fuel,339.48
713110908,Blue,110,2/4/2023,Q2,1719,Swipe ,Entertainment,275.04
713111883,Blue,350,2/4/2023,Q2,3783,Swipe ,Grocery,491.79
713114133,Blue,275,2/4/2023,Q2,2092,Chip ,Fuel,418.4
713115483,Blue,320,2/4/2023,Q2,2275,Swipe ,Fuel,409.5
713118183,Blue,430,2/4/2023,Q2,13117,Chip ,Travel,3803.93
713119308,Blue,450,2/4/2023,Q2,4339,Swipe ,Food,390.51
713120433,Blue,395,2/4/2023,Q2,4569,Swipe ,Grocery,959.49
713121408,Blue,385,2/4/2023,Q2,4372,Swipe ,Entertainment,480.92
713124558,Blue,340,2/4/2023,Q2,4249,Swipe ,Fuel,1062.25
713126733,Blue,465,2/4/2023,Q2,1220,Swipe ,Food,280.6
713127708,Blue,250,2/4/2023,Q2,3766,Chip ,Bills,301.28
713128833,Blue,405,2/4/2023,Q2,1478,Swipe ,Entertainment,428.62
713131158,Blue,125,2/4/2023,Q2,8199,Swipe ,Grocery,1475.82
713132133,Blue,110,2/4/2023,Q2,5103,Chip ,Fuel,663.39
713133258,Silver,225,2/4/2023,Q2,8872,Swipe ,Bills,798.48
713134458,Blue,350,2/4/2023,Q2,1097,Swipe ,Bills,208.43
713135883,Blue,125,2/4/2023,Q2,1723,Swipe ,Bills,103.38
713137233,Blue,450,2/4/2023,Q2,994,Swipe ,Travel,238.56
713138433,Blue,290,2/4/2023,Q2,3206,Chip ,Fuel,192.36
713144208,Blue,250,2/4/2023,Q2,2053,Swipe ,Fuel,472.19
713146683,Blue,420,2/4/2023,Q2,5473,Swipe ,Bills,547.3
713149683,Blue,150,2/4/2023,Q2,1264,Swipe ,Travel,126.4
713151258,Blue,400,2/4/2023,Q2,3524,Online ,Grocery,458.12
713152383,Blue,435,2/4/2023,Q2,4405,Swipe ,Grocery,925.05
713153733,Blue,190,2/4/2023,Q2,2061,Chip ,Fuel,597.69
713158083,Blue,410,2/4/2023,Q2,2185,Chip ,Food,262.2
713159133,Silver,355,2/4/2023,Q2,13785,Chip ,Travel,1654.2
713160258,Blue,175,2/4/2023,Q2,4349,Swipe ,Bills,1261.21
713162358,Blue,495,2/4/2023,Q2,4050,Swipe ,Entertainment,324
713163258,Blue,270,2/4/2023,Q2,1959,Chip ,Bills,254.67
713166333,Blue,485,2/4/2023,Q2,4467,Chip ,Fuel,625.38
713167383,Blue,335,2/4/2023,Q2,5154,Swipe ,Fuel,721.56
713168733,Blue,340,2/4/2023,Q2,3887,Chip ,Bills,544.18
713171358,Blue,335,2/4/2023,Q2,3880,Swipe ,Entertainment,388
713172408,Blue,270,2/4/2023,Q2,1440,Swipe ,Fuel,86.4
713175483,Blue,330,2/4/2023,Q2,3745,Chip ,Grocery,599.2
713177808,Blue,200,2/4/2023,Q2,5405,Swipe ,Entertainment,1189.1
713179083,Blue,270,2/4/2023,Q2,4419,Swipe ,Bills,751.23
713180433,Blue,360,2/4/2023,Q2,4837,Swipe ,Entertainment,677.18
713181558,Blue,345,2/4/2023,Q2,4201,Swipe ,Entertainment,1218.29
713182458,Blue,220,2/4/2023,Q2,1288,Swipe ,Entertainment,180.32
713183508,Blue,275,2/4/2023,Q2,4861,Swipe ,Food,1215.25
713184858,Blue,435,2/4/2023,Q2,4196,Chip ,Food,923.12
713186058,Blue,330,2/4/2023,Q2,2191,Swipe ,Bills,547.75
713187033,Blue,400,2/4/2023,Q2,1767,Swipe ,Bills,353.4
713188383,Blue,485,2/4/2023,Q2,1446,Swipe ,Bills,115.68
713193408,Blue,250,2/4/2023,Q2,3816,Swipe ,Food,915.84
713194608,Blue,340,2/4/2023,Q2,2171,Swipe ,Entertainment,151.97
713195808,Blue,220,2/4/2023,Q2,2792,Swipe ,Fuel,446.72
713197308,Silver,300,2/4/2023,Q2,7612,Swipe ,Entertainment,1370.16
713199558,Blue,100,2/4/2023,Q2,3669,Online ,Grocery,953.94
713203908,Blue,125,2/4/2023,Q2,1833,Swipe ,Entertainment,238.29
713205108,Blue,380,2/4/2023,Q2,3873,Swipe ,Fuel,580.95
713206683,Silver,385,2/4/2023,Q2,1028,Swipe ,Entertainment,92.52
713208033,Blue,445,2/4/2023,Q2,7679,Swipe ,Food,691.11
713209308,Blue,275,2/4/2023,Q2,7971,Swipe ,Fuel,2231.88
713213133,Blue,365,2/4/2023,Q2,4972,Swipe ,Bills,546.92
713214558,Blue,110,2/4/2023,Q2,3608,Swipe ,Bills,793.76
713216883,Blue,410,2/4/2023,Q2,2003,Swipe ,Entertainment,180.27
713217858,Blue,440,2/4/2023,Q2,1204,Swipe ,Travel,325.08
713220258,Blue,470,2/4/2023,Q2,1299,Swipe ,Fuel,207.84
713227233,Blue,455,2/4/2023,Q2,4374,Chip ,Bills,393.66
713229633,Blue,175,2/4/2023,Q2,2061,Chip ,Fuel,412.2
713231658,Blue,380,2/4/2023,Q2,3744,Chip ,Grocery,786.24
713233908,Blue,110,2/4/2023,Q2,2883,Swipe ,Fuel,345.96
